name,name_modify,category,y_coord,x_coord,address_str,address_jibun,tel,num_site,area,area_bldg,available_ppl,parking,conv,safety,etc_bldg,time,price,tel_admin,admin,collect_date,admin_code,admin_name
이안숲속야영장,이안숲속야영장,야영장,36.4226896,127.1993931,충청남도 공주시 반포면 수목원길 25,충청남도 공주시 반포면 마암리 648-9,041-855-2008,11,,,44,,화장실 1동/취사장1/샤워장3,소화기,,,,041-840-8081,공주시,2019-09-25,4500000,충청남도 공주시
계룡산동학사자동차야영장,계룡산동학사자동차야영장,야영장,36.35772005,127.2415915,충청남도 공주시 반포면 동학사2로 115-16,충청남도 공주시 반포면 학봉리 682-6,042-825-3005,22,,,88,,화장실 1동/취사장1/샤워장2,소화기,,,,041-840-8081,공주시,2019-09-25,4500000,충청남도 공주시
공주계곡캠핑,공주계곡캠핑,야영장,36.5577796,127.020285,충청남도 공주시 사곡면 운정길 20,충청남도 공주시 사곡면 운암리 468-2,000-0000-0000,10,,,40,,화장실 1동/취사장1/샤워장1,소화기,,,,041-840-8081,공주시,2019-09-25,4500000,충청남도 공주시
계룡산글램핑,계룡산글램핑,야영장,36.35601927,127.2534628,충청남도 공주시 반포면 계룡대로 1352,충청남도 공주시 반포면 학봉리 197-5,070-5055-0319,16,,,64,,화장실 1동/취사장1/샤워장1,소화기,,,,041-840-8081,공주시,2019-09-25,4500000,충청남도 공주시
오공오캠핑,오공오캠핑,야영장,36.50171333,127.0208106,충청남도 공주시 사곡면 호계황골길 43,충청남도 공주시 사곡면 호계리 594-9,000-0000-0000,20,,,80,,화장실 1/샤워실1/취사장1,소화기,,,,041-840-8081,공주시,2019-09-25,4500000,충청남도 공주시
우성낚시&캠핑,우성낚시&캠핑,야영장,36.47299826,127.0862286,충청남도 공주시 우성면 채죽산길 50,충청남도 공주시 우성면 상서리 117,041-853-8400,10,,,40,,민박/매점/화장실1/샤워실1,소화기,,,,041-840-8081,공주시,2019-09-25,4500000,충청남도 공주시
공주 프린세스 캠핑장,공주프린세스캠핑장,야영장,36.4765561,127.1243052,충청남도 공주시 치미마을길 74,충청남도 공주시 신관동 508번지,000-0000-0000,5,760,,20,,글램핑 14/화장실1/관리동1/샤워실1/취사실설1,소화기,,,,041-840-8081,공주시,2019-09-25,4500000,충청남도 공주시
웅진오토캠핑장,웅진오토캠핑장,야영장,36.46468661,127.1075913,충청남도 공주시 관광단지길 12,충청남도 공주시 웅진동 325-11,041-840-8900,4,,,16,,화장실 1동/취사장1/샤워장5,소화기,,,,041-840-8082,공주시,2019-09-25,4500000,충청남도 공주시
사계절오토캠핑장,사계절오토캠핑장,야영장,36.6385003,126.968284,충청남도 공주시 유구읍 무드리길 64,충청남도 공주시 유구읍 탑곡리 150,041-841-3315,37,,,148,,화장실 1동/취사장1/샤워장4,소화기,,,,041-840-8081,공주시,2019-09-25,4500000,충청남도 공주시
들소리캠핑장,들소리캠핑장,야영장,34.9288277,126.678397,전라남도 영암군 신북면 들소리로 384-14,전라남도 영암군 신북면 학동리 468,061-471-2241,30,11710,628,120,50,"화장실, 취사시설, 샤워장","소화기, 구급약품 등",,전일14:00~익일14:00,"25,000",061-470-2259,영암군청,2019-06-19,4940000,전라남도 영암군
천황자동차야영장,천황자동차야영장,야영장,34.77526499,126.7217044,전라남도 영암군 영암읍 천황사로 280-43,전라남도 영암군 영암읍 개신리 484-50,061-473-5210,52,6701,48,408,50,"화장실, 취사시설, 샤워장","소화기, 구급약품 등",,전일14:00~익일14:00,"13,000~16,000",061-470-2259,영암군청,2019-06-19,4940000,전라남도 영암군
f1오토캠핑장,f1오토캠핑장,자동차야영장,34.73812788,126.4155928,전라남도 영암군 삼호읍 에프원로 2,전라남도 영암군 삼호읍 삼포리 1892-9,070-4227-7788,40,10000,,160,100,"화장실, 취사시설, 샤워장","소화기, 구급약품 등",,전일14:00~익일14:00,"10,000~70,000",061-470-2259,영암군청,2019-06-19,4940000,전라남도 영암군
킨텍스캠핑장,킨텍스캠핑장,야영장,37.66312668,126.7396932,경기도 고양시 일산서구 킨텍스로 217-25,경기도 고양시 일산서구 대화동 2720,031-913-1700,86,,,350,,전기시설+샤워실+개수시설+화장실,소화기+방화수+CCTV+방송시설,,지정일 14:00~익일 11:00,15000원~30000원,031-8075-3405,경기도 고양시청,2019-02-23,3940000,경기도 고양시
둥글이네,둥글이네,야영장,37.66243339,126.9489355,경기도 고양시 덕양구 북한산로 387번길 45-12,경기도 고양시 덕양구 지축동 153,02-386-3638,6,,,30,,매점+ 샤워실+개수시설+화장실,소화기+CCTV+방송시설,,지정일12:00~익일 12:00,35000원~45000원,031-8075-3405,경기도 고양시청,2019-02-23,3940000,경기도 고양시
어썸타운,어썸타운,야영장,37.72357137,126.8673611,경기도 고양시 덕양구 내유길 178-1,경기도 고양시 덕양구 내유동 15-3,031-965-5999,8,,,32,,매점+ 샤워실+개수시설+화장실,소화기+화재감지기+CCTV+방송시설,,지정일 14:00~익일 12:00,,031-8075-3405,경기도 고양시청,2019-02-23,3940000,경기도 고양시
강변사리캠핑장,강변사리캠핑장,야영장,35.495741,127.190327,전라북도 임실군 덕치면 강동로 865-20,전라북도 임실군 덕치면 천담리 89-10,000-000-0000,14,6589,234.13,100,17,전기시설+상하수도시설+샤워실,소화기+대피공간,공연장,제한없음,30000~35000원,063-640-2344,전라북도 임실군청,2019-05-01,4760000,전라북도 임실군
하늘구름길캠핑장,하늘구름길캠핑장,야영장,35.62422593,127.3996789,전라북도 임실군 성수면 왕방길 360,전라북도 임실군 성수면 왕방리 232-2,000-000-0000,33,7603,263.39,130,30,전기시설+상하수도시설+샤워실,소화기+대피공간,,제한없음,30000~35000원,063-640-2344,전라북도 임실군청,2019-05-01,4760000,전라북도 임실군
오수애견캠핑장,오수애견캠핑장,야영장,35.540959,127.333692,,전라북도 임실군 오수면 금암리 252-5,000-000-0000,10,1637,0,50,100,전기시설+상하수도시설+샤워실,소화기+대피공간,,제한없음,80000~150000원,063-640-2344,전라북도 임실군청,2019-05-01,4760000,전라북도 임실군
사선대야영장,사선대야영장,야영장,35.6681195,127.267648,전라북도 임실군 관촌면 춘향로 3441-26,전라북도 임실군 관촌면 관촌리 1010-17,000-000-0000,25,3200,0,130,80,전기시설+상하수도시설+샤워실,소화기+대피공간,,제한없음,30000~35000원,063-640-2344,전라북도 임실군청,2019-05-01,4760000,전라북도 임실군
장호비치캠핑장,장호비치캠핑장,야영장,37.28455996,129.312428,강원도 삼척시 근덕면 삼척로 2116,강원도 삼척시 근덕면 장호리 217-2,033-576-0884,34,19069,289,160,75,전기시설+상하수도시설+샤워실,소화기,샤워장 화장실,,"30,000",033-570-3841,삼척시 해양관광센터,2019-05-15,4240000,강원도 삼척시
㈜하이원추추파크,㈜하이원추추파크,야영장,37.18395306,129.0385695,강원도 삼척시 도계읍 심포남길 99,강원도 삼척시 도계읍 심포리 231-3,033-550-7788,31,8128,22,124,31,전기시설+상하수도시설+샤워실,소화기,샤워장 화장실,,"30,000",033-570-3841,삼척시청 관광정책과,2019-05-15,4240000,강원도 삼척시
병풍바위야영장,병풍바위야영장,야영장,37.14103474,129.280331,강원도 삼척시 원덕읍 산양서원1길 89,강원도 삼척시 원덕읍 산양리 751-1,033-572-8658,40,4981,50,160,20,전기시설+상하수도시설+샤워실,소화기,샤워장 화장실,,"30,000",033-570-3841,삼척시청 관광정책과,2019-05-15,4240000,강원도 삼척시
대저캠핑장,대저캠핑장,자동차야영장,35.206933,128.984559,,부산광역시 강서구 대저동 1-5,051-248-1066,111,50850,,600,167,"화장실,샤워장,개수장",-,"매점,잔디광장",연중무휴,"15,000~30,000",051-310-6034,부산광역시 낙동강관리본부,2019-08-28,6260000,부산광역시
삼락오토캠핑장,삼락오토캠핑장,자동차야영장,35.166681,128.968388,,부산광역시 사상구 삼락동 29-59,051-313-6015,112,53200,,600,140,"화장실,샤워장,개수장",-,"매점,족구장,잔디광장",연중무휴,"15,000~25,000",051-310-6035,부산광역시 낙동강관리본부,2019-08-28,6260000,부산광역시
천왕근린공원,천왕근린공원,야영장,37.476542,126.841547,서울특별시 구로구 천왕동 276,서울특별시 구로구 천왕동 276,02-860-3086,20,33677,,100,0,화장실,없음,없음,14:00~익일 11:00,"10,000원",02-860-3086,서울특별시 구로구청,2019-02-25,3160000,서울특별시 구로구
제이원빌리지,제이원빌리지,야영장,35.13134365,128.017207,경상남도 진주시 내동면 내축로563번길 27-3,경상남도 진주시 내동면 유수리 691-4,055-756-1625,10,1520,115.31,70,20,화장실+샤워장+개수대+조리대,대피소+소화기,수영장+놀이형시설(실내 놀이터)+매점,14:00~11:00,100000~250000,055-749-8591,진주시청,2019-10-30,5310000,경상남도 진주시
생각나무자연학교,생각나무자연학교,야영장,35.29180565,128.1299921,경상남도 진주시 미천면 어옥로 3,경상남도 진주시 미천면 오방리 141-4,055-794-1288,39,12913,427,160,50,화장실+샤워장+개수대,대피소+소화기,숯+잔불 처리시설+수영장시설(이동식)+체험실+매점+키즈방+도서관,00:00~24:00,30000,055-749-8591,진주시청,2019-10-30,5310000,경상남도 진주시
도토리캠프,도토리캠프,야영장,35.27655459,128.0388558,경상남도 진주시 명석면 광제산로 737,경상남도 진주시 명석면 계원리 174-1,055-749-8598,36,10974,700.1,144,40,화장실+샤워장+개수대,대피소+소화기,숯+잔불 처리시설+실내축구장+도서관+체험실+매점,00:00~24:00,33000,055-749-8591,진주시청,2019-10-30,5310000,경상남도 진주시
꾸러기캠핑장,꾸러기캠핑장,야영장,35.11558281,128.1827144,경상남도 진주시 금곡면 검암길 31 (금곡초등학교),경상남도 진주시 금곡면 동례리 886,055-754-2187,34,11994,948.81,136,40,화장실+샤워장+개수대,대피소+소화기,숯+잔불 처리시설,00:00~24:00,30000,055-749-8591,진주시청,2019-10-30,5310000,경상남도 진주시
고창오토캠핑리조트,고창오토캠핑리조트,자동차야영장,35.50963934,126.645148,전라북도 고창군 부안면 용산리 44-35,전라북도 고창군 부안면 용산리 44-35,063-562-1343,50,18383,334.88,150,50,"전기, 화장실, 취사시설","방송시설, 소화기","다목적운동시설, 창고 등",,,063-560-2442,고창군청,2019-06-20,4780000,전라북도 고창군
홍영선 볶은 곡식 건강 캠프장,홍영선볶은곡식건강캠프장,자동차야영장,35.49940233,126.4722744,"전라북도 고창군 해리면 명사십리로 678, 어촌종합센터",전라북도 고창군 해리면 광승리 744,000-000-0000,21,3034,75,100,50,"취사시설,화장실,샤워장","메가폰, 소화기",,,,063-560-2442,고창군청,2019-06-20,4780000,전라북도 고창군
청담 관광농원,청담관광농원,야영장,37.885933,127.282816,,경기도 포천시 화현면 명덕리 10-14,031-000-0000,36,,,144,,"화장실, 샤워실, 매점",소화기,,,,031-538-3364,경기도 포천시청(관광산업과),2019-09-09,5600000,경기도 포천시
구시포 노을2 캠핑장,구시포노을2캠핑장,야영장,35.44229124,126.4353769,전라북도 고창군 상하면 구시포안길 38,전라북도 고창군 상하면 자룡리 산 104-183,000-000-0000,50,11500,0,200,10,"취사시설,화장실","메가폰, 소화기",,,,063-560-2442,고창군청,2019-06-20,4780000,전라북도 고창군
블루아라 한시 캠핑장,블루아라한시캠핑장,야영장,35.44438778,126.4357852,전라북도 고창군 상하면 진암구시포로 539-14,전라북도 고창군 상하면 자룡리 529-27,000-000-0000,9,851,0,36,8,"개수대, 공용화장실","메가폰, 소화기",,,,063-560-2442,고창군청,2019-06-20,4780000,전라북도 고창군
914 해변 캠핑장,914해변캠핑장,야영장,35.44431279,126.4351689,전라북도 고창군 상하면 진암구시포로 539-18,전라북도 고창군 상하면 자룡리 529-5,063-564-6096,8,1320,0,32,8,"화장실, 개수대, 샤워장 등","메가폰, 소화기",,,,063-560-2442,고창군청,2019-06-20,4780000,전라북도 고창군
고창해변승마클럽(별헤는밤),고창해변승마클럽(별헤는밤),야영장,35.47092066,126.4550923,전라북도 고창군 상하면 명사십리로 298,전라북도 고창군 상하면 용정리 1162-2,063-563-0872,9,1648,146.31,36,8,"관리실, 화장실, 샤워실, 취사시설 등","메가폰,소화기",,,,063-560-2442,고창군청,2019-06-20,4780000,전라북도 고창군
구시포노을캠핑장,구시포노을캠핑장,야영장,35.44229124,126.4353769,전라북도 고창군 상하면 구시포안길 38,전라북도 고창군 상하면 자룡리 530-4,000-000-0000,8,1355,132.92,32,10,"관리실, 화장실, 샤워실, 취사시설등","메가폰, 소화기",,,,063-560-2442,고창군청,2019-06-20,4780000,전라북도 고창군
작은쉼터야영장,작은쉼터야영장,야영장,37.34860564,126.758877,경기도 시흥시 죽율로 25,경기도 시흥시 죽율동 620,031-431-6660,15,4916,149.4,56,18,화장실 + 음수대 + 샤워실,소화기 + 안전게시물 + 확성기 + 관리요원,카라반 14대,,,031-310-2914,경기도 시흥시청,2019-06-03,4010000,경기도 시흥시
물왕숲캠핑파크,물왕숲캠핑파크,야영장,37.38116529,126.8280419,경기도 시흥시 물왕동 341-12,경기도 시흥시 물왕동 341-12,031-486-4700,24,4992,199.36,96,2,화장실 + 음수대 + 샤워실,소화기 + 안전게시물 + 관리요원,카라반2대 + 야영트레일러2대,,,031-310-2914,경기도 시흥시청,2019-06-03,4010000,경기도 시흥시
갯골캠핑장,갯골캠핑장,야영장,37.3896148,126.7627227,경기도 시흥시 동서로 137-71,경기도 시흥시 월곶동 520-240,031-488-6999,45,38157,123,220,306,화장실 + 음수대 + 샤워실,소화기 + 안전게시물 + 대피공간 + 관리요원,고정형텐트 3동,당일 14:00 ~ 익일 11:00,관외 35000원/관내 25000원/관외(게르) 90000원/관내(게르) 70000원,031-488-6999,경기도 시흥시 시설관리공단,2019-06-03,4010000,경기도 시흥시
주노글램핑,주노글램핑,야영장,36.36582254,127.2575505,충청남도 공주시 동학사 1로 65,충청남도 공주시 동학사 1로 65,000-0000-0000,33,,,132,,화장실 1동/취사장1/샤워장17,소화기,,,,041-840-8081,공주시,2019-09-25,4500000,충청남도 공주시
